ts_code,trade_date,    open,high,    low, close,pre close,change,pct change,vol,amount
899050, 2023/05/31,941.91,943.45,935.69,938.96,945.05,-6.09,-0.006444103,1147595,213752
899050, 2023/06/01,937.94,939.19,934.41,937.1,938.96,-1.86,-0.001980915,959878,187926.63
899050, 2023/06/02,936.9,944.46,936.9,943.05,937.1,5.95,0.006349376,920402,162017.13
899050, 2023/06/05,943.63,945.25,935.34,937.87,943.05,-5.18,-0.005492816,730193,127904.08
899050, 2023/06/06,938.11,939.62,921.21,922.99,937.87,-14.88,-0.015865738,839310,170814.25
899050, 2023/06/07,919.7,926.42,912.86,917.34,922.99,-5.65,-0.00612141,713851,142156.64
899050, 2023/06/08,916.33,919.25,905.31,910.97,917.34,-6.37,-0.00694399,989461,158961.75
899050, 2023/06/09,911.5,914.73,894.54,904.12,910.97,-6.85,-0.007519457,893797,135585.02
899050, 2023/06/12,903.85,903.85,888.91,891.71,904.12,-12.41,-0.013726054,753720,129479.38
899050, 2023/06/13,890.23,894.27,880.61,884.59,891.71,-7.12,-0.007984659,750945,128471.54
899050, 2023/06/14,887.02,889.57,879.89,880.4,884.59,-4.19,-0.004736658,752403,132635.64
899050, 2023/06/15,879.54,891.8,879.1,890.28,880.4,9.88,0.011222172,787528,145700.2
899050, 2023/06/16,893.88,898.69,893.05,894.71,890.28,4.43,0.004975963,721537,135218.09
899050, 2023/06/19,889.3,894.98,885.57,888.34,894.71,-6.37,-0.007119625,739290,156036.36
899050, 2023/06/20,889.07,893.82,885.68,889.88,888.34,1.54,0.00173357,823646,179241.44
899050, 2023/06/21,891.7,905.92,889.15,902.4,889.88,12.52,0.014069313,1522065,208764.91
899050, 2023/06/26,901.78,902.89,885.66,888.81,902.4,-13.59,-0.01505984,1262093,203781.98
899050, 2023/06/27,888.11,891.5,886.03,888.65,888.81,-0.16,-0.000180016,993423,144228.77
899050, 2023/06/28,887.53,888.62,875.46,881.84,888.65,-6.81,-0.00766331,1039177,159870.38
899050, 2023/06/29,881.06,891.63,881.06,888.19,881.84,6.35,0.007200853,1735697,237423.48
899050, 2023/06/30,887.46,894.06,885.06,892.02,888.19,3.83,0.00431214,1519932,194879.23
899050, 2023/07/03,892.08,895.49,886.13,886.99,892.02,-5.03,-0.005638887,1382984,165172.84
899050, 2023/07/04,886.79,894.34,886.55,891.12,886.99,4.13,0.004656197,1632552,183137.8
899050, 2023/07/05,890.2,892.41,886.9,888.16,891.12,-2.96,-0.003321663,1844131,226154.06
899050, 2023/07/06,887.53,887.53,874.52,878.66,888.16,-9.5,-0.010696271,1319258,170765.06
899050, 2023/07/07,879.12,888.2,878.06,882.72,878.66,4.06,0.004620672,1345617,174794.72
899050, 2023/07/10,880.92,883.34,875.17,879.17,882.72,-3.55,-0.00402166,1284834,166260.56
899050, 2023/07/11,877.82,878.07,871.87,873.58,879.17,-5.59,-0.00635827,931938,121429.75
899050, 2023/07/12,874.24,875.3,858,860.49,873.58,-13.09,-0.014984317,1159473,151158.95
899050, 2023/07/13,861.48,868.23,860.08,865.53,860.49,5.04,0.005857128,1013247,142194.97
899050, 2023/07/14,864.18,869.72,863.59,869.72,865.53,4.19,0.004840964,1156732,178604.14
899050, 2023/07/17,869.18,869.18,860.67,863.52,869.72,-6.2,-0.007128731,1148137,145783.39
899050, 2023/07/18,862.23,866.32,857.28,858.74,863.52,-4.78,-0.005535483,1047585,138005.8
899050, 2023/07/19,857.73,860.29,850.31,853.25,858.74,-5.49,-0.006393088,1131288,129752.24
899050, 2023/07/20,854,857.26,848.11,849.9,853.25,-3.35,-0.003926165,1111236,214416.5
899050, 2023/07/21,849.2,853.3,844.85,846.98,849.9,-2.92,-0.003435698,906758,143869.25
899050, 2023/07/24,846.71,849.25,841.85,843.75,846.98,-3.23,-0.003813549,746857,119963.98
899050, 2023/07/25,845.77,853.83,845.77,850.42,843.75,6.67,0.007905185,853019,119684.51
899050, 2023/07/26,850.6,851.88,846.05,847.77,850.42,-2.65,-0.003116107,864214,110952
899050, 2023/07/27,847.75,852.88,842.39,843.58,847.77,-4.19,-0.004942378,886711,114928.88
899050, 2023/07/28,844.42,847.42,840.98,847.42,843.58,3.84,0.004552028,996062,133475.52
899050, 2023/07/31,849.16,854.21,848.25,850.68,847.42,3.26,0.003846971,1129820,127371.65
899050, 2023/08/01,851.16,851.55,845.55,847.52,850.68,-3.16,-0.003714675,933117,110582.21
899050, 2023/08/02,847.57,849.06,842.98,847.17,847.52,-0.35,-0.00041297,842226,111334.13
899050, 2023/08/03,847.06,851.39,845.9,849.54,847.17,2.37,0.002797549,829199,100592.46
899050, 2023/08/04,850.4,856.46,850.4,854.09,849.54,4.55,0.00535584,846898,109576.2
899050, 2023/08/07,853.22,853.22,845.48,846.93,854.09,-7.16,-0.008383191,797807,107527.59
899050, 2023/08/08,846.1,846.1,837.03,839.53,846.93,-7.4,-0.00873744,830548,97810.85
899050, 2023/08/09,838.18,838.41,828.58,830.55,839.53,-8.98,-0.010696461,868113,97431.89
899050, 2023/08/10,829.1,833.92,828.87,831.15,830.55,0.6,0.000722413,886835,106291.92
899050, 2023/08/11,830.92,832.16,823.4,825.78,831.15,-5.37,-0.006460928,828537,94464.51
899050, 2023/08/14,824.8,825.54,818.2,821.4,825.78,-4.38,-0.005304076,621825,76219.79
899050, 2023/08/15,819.96,819.96,812.74,816.75,821.4,-4.65,-0.005661066,498548,65475.61
899050, 2023/08/16,815.97,815.97,805.92,807.21,816.75,-9.54,-0.011680441,691210,93944.13
899050, 2023/08/17,807.08,810.15,804.04,809.18,807.21,1.97,0.002440505,785066,103149.84
899050, 2023/08/18,808.95,810.22,799.65,801.99,809.18,-7.19,-0.008885538,887683,101265.88
899050, 2023/08/21,803.01,803.01,789.66,791.82,801.99,-10.17,-0.012680956,754970,83905.59
899050, 2023/08/22,792.62,795.74,778.23,788.88,791.82,-2.94,-0.003712965,933177,108474.42
899050, 2023/08/23,789.65,789.65,772.44,774.09,788.88,-14.79,-0.018748099,913276,119635.2
899050, 2023/08/24,775.79,777.28,765.21,767.2,774.09,-6.89,-0.008900774,1022448,116732.53
899050, 2023/08/25,765.98,767.98,751.39,754.17,767.2,-13.03,-0.016983837,1016866,129457.02
899050, 2023/08/28,792.68,801.63,754.71,757.49,754.17,3.32,0.00440219,1250947,144803.5
899050, 2023/08/29,753.62,774.63,753.62,774.57,757.49,17.08,0.022548152,1029092,126631.59
899050, 2023/08/30,775.18,782.31,770.45,778.02,774.57,3.45,0.004454084,848616,115121.28
899050, 2023/08/31,778.41,780.35,773.64,780.19,778.02,2.17,0.002789131,804567,100106.82
899050, 2023/09/01,781.9,802.52,781.79,802.52,780.19,22.33,0.028621233,1685716,184329.72
899050, 2023/09/04,831.57,863.63,831.57,850.06,802.52,47.54,0.059238399,3570365,350493.25
899050, 2023/09/05,850.26,851.89,836.38,837.61,850.06,-12.45,-0.014646025,2151267,211072.61
899050, 2023/09/06,833.86,838.58,828.24,837.82,837.61,0.21,0.000250713,1463977,151874.86
899050, 2023/09/07,836.05,840.4,821.47,822.02,837.82,-15.8,-0.018858466,1423021,153713.94
899050, 2023/09/08,822.09,822.51,811.06,817.02,822.02,-5,-0.006082577,1153601,120022.8
899050, 2023/09/11,817.9,828.94,814.79,826.13,817.02,9.11,0.011150278,903510,95213.86
899050, 2023/09/12,824.5,829.23,823.82,827.08,826.13,0.95,0.00114994,876129,94223.75
899050, 2023/09/13,824.45,826.62,812.57,815.25,827.08,-11.83,-0.014303332,947196,99733.72
899050, 2023/09/14,814.63,824.75,813.8,817.15,815.25,1.9,0.002330573,900094,88756.11
899050, 2023/09/15,817.81,820.75,814.09,816,817.15,-1.15,-0.00140733,857992,89310.95
899050, 2023/09/18,814.92,822.09,814.61,818.29,816,2.29,0.002806373,936755,91526.42
899050, 2023/09/19,818.7,820.59,814.07,814.98,818.29,-3.31,-0.004045021,904474,96688.33
899050, 2023/09/20,813.2,815.25,807.24,808.3,814.98,-6.68,-0.00819652,789382,83187.52
899050, 2023/09/21,808.47,809.45,803.71,804.56,808.3,-3.74,-0.004626995,843686,77787.66
899050, 2023/09/22,804.32,817.63,803.78,817.45,804.56,12.89,0.016021179,944860,103720.74
899050, 2023/09/25,815.59,817.34,806.06,808.96,817.45,-8.49,-0.010385956,746778,84809.2
899050, 2023/09/26,807.62,809.65,803.71,804.35,808.96,-4.61,-0.005698675,861760,88601.75
899050, 2023/09/27,803.09,808.36,801.85,802.97,804.35,-1.38,-0.001715671,745369,80454.88
899050, 2023/09/28,803.56,811.22,803.56,811.22,802.97,8.25,0.010274356,977554,93991.38
899050, 2023/10/09,813.21,814.22,805.45,810.5,811.22,-0.72,-0.000887552,835744,83764.99
899050, 2023/10/10,809.71,809.71,794.56,796.44,810.5,-14.06,-0.017347316,710833,74103.16
899050, 2023/10/11,795.46,799.02,793.65,796.35,796.44,-0.09,-0.000113003,613414,66143.7
899050, 2023/10/12,797.07,798.35,795.25,797.89,796.35,1.54,0.001933823,584965,63862.28
899050, 2023/10/13,798.13,798.13,790.22,790.95,797.89,-6.94,-0.008697941,899847,80936.79
899050, 2023/10/16,791.6,792.36,777.85,781.65,790.95,-9.3,-0.011758013,815932,85978.19
899050, 2023/10/17,781.85,782.19,769.39,770.83,781.65,-10.82,-0.013842513,671805,68670.68
899050, 2023/10/18,771.15,771.55,752.88,754.06,770.83,-16.77,-0.02175577,564138,57098.66
899050, 2023/10/19,753.06,753.08,738.91,739.16,754.06,-14.9,-0.019759701,621285,77336.58
899050, 2023/10/20,738.71,739.24,724.53,726.67,739.16,-12.49,-0.016897559,565479,58786.7
899050, 2023/10/23,728.47,729.02,702.55,706.57,726.67,-20.1,-0.027660424,689171,68304.63
899050, 2023/10/24,706.34,713.52,703.99,713.52,706.57,6.95,0.009836251,637662,64178.09
899050, 2023/10/25,718.44,728.35,718.44,724.35,713.52,10.83,0.015178271,658945,65398
899050, 2023/10/26,723.89,728.18,716.56,728.18,724.35,3.83,0.005287499,602881,58938.85
899050, 2023/10/27,727.38,758.36,724.66,757.13,728.18,28.95,0.039756654,1507652,171938.23
899050, 2023/10/30,751.45,760.89,748.5,760.89,757.13,3.76,0.004966122,1268904,126703.98
899050, 2023/10/31,760.71,760.71,752.4,753.52,760.89,-7.37,-0.009686026,995474,109514.43
899050, 2023/11/01,753.25,753.25,742.97,745.05,753.52,-8.47,-0.011240578,862470,161625.36
899050, 2023/11/02,744.19,746.42,737.24,737.9,745.05,-7.15,-0.009596671,1042731,145603.23
899050, 2023/11/03,740.18,752.03,740.18,749.76,737.9,11.86,0.016072639,1302078,164766.11
899050, 2023/11/06,753.36,769.58,753.05,767.72,749.76,17.96,0.023954332,1460934,184456.95
899050, 2023/11/07,766.9,779.74,764.3,778.25,767.72,10.53,0.013715938,1393806,201460.03
899050, 2023/11/08,776.34,803.92,776.34,799.49,778.25,21.24,0.027292001,2742307,330248.66
899050, 2023/11/09,796.77,807.72,794.92,803.63,799.49,4.14,0.005178301,2246940,262009.45
899050, 2023/11/10,799.95,801.52,793.69,798.48,803.63,-5.15,-0.006408422,1737581,243848.17
899050, 2023/11/13,798.12,809.76,798.12,805.97,798.48,7.49,0.009380323,1558901,220157.55
899050, 2023/11/14,804.76,812.21,803.59,812.03,805.97,6.06,0.00751889,2013435,272972.25
899050, 2023/11/15,815.12,837.38,815.12,833.48,812.03,21.45,0.02641528,2538297,326273.53
899050, 2023/11/16,830.21,831.21,810.51,811.9,833.48,-21.58,-0.025891443,2117942,299094.06
899050, 2023/11/17,808.87,818.29,808.3,817.59,811.9,5.69,0.007008252,1632110,226866.13
899050, 2023/11/20,818.64,846.19,818.64,842.82,817.59,25.23,0.030858988,3339524,377943.72
899050, 2023/11/21,846.64,941.96,846.64,880.85,842.82,38.03,0.045122327,11009227,1024303.31
899050, 2023/11/22,876.01,955.12,875.13,955.12,880.85,74.27,0.084316285,14681498,1310076.88
899050, 2023/11/23,961.68,1007.23,921.16,928.59,955.12,-26.53,-0.027776614,16022058,1557451.25
899050, 2023/11/24,926.28,991.2,923.75,988.97,928.59,60.38,0.065023315,17719040,1729484.75
899050, 2023/11/27,1004.55,1114.26,1004.55,1101.79,988.97,112.82,0.114078283,26681792,3032700
899050, 2023/11/28,1046.95,1112.44,1032.3,1055.21,1101.79,-46.58,-0.042276659,19221684,2303004.25
899050, 2023/11/29,1058.36,1080.56,969.98,977.93,1055.21,-77.28,-0.073236607,15565747,1785798.25
899050, 2023/11/30,978.77,1004.89,951.26,961.07,977.93,-16.86,-0.017240498,10629479,1239645
899050, 2023/12/01,962.57,974.17,921,922.51,961.07,-38.56,-0.040121947,9572997,1062092.88
899050, 2023/12/04,919.23,943.18,896.16,924.29,922.51,1.78,0.001929518,7382553,793378.88
899050, 2023/12/05,920.29,1000.89,920.29,991.57,924.29,67.28,0.072791007,14594655,1595124.25
899050, 2023/12/06,987.5,1014.62,973.13,980.11,991.57,-11.46,-0.011557429,12925371,1459111.13
899050, 2023/12/07,975.92,1014.8,975.92,1003.04,980.11,22.93,0.023395333,12825435,1405062.25
899050, 2023/12/08,1005.42,1019.09,990.62,998.32,1003.04,-4.72,-0.004705695,12522648,1430083.38
899050, 2023/12/11,995.78,999.26,955.28,964.92,998.32,-33.4,-0.033456206,10160293,1140270.13
899050, 2023/12/12,964.22,980.64,959.42,976.73,964.92,11.81,0.012239357,9025018,1070610.88
899050, 2023/12/13,975.63,1021.7,972.86,1011.83,976.73,35.1,0.035936236,13273849,1628718.75
899050, 2023/12/14,1009.91,1049.57,1007.88,1019.8,1011.83,7.97,0.007876817,17292160,2097797
899050, 2023/12/15,1014.38,1025.28,996.18,1008.76,1019.8,-11.04,-0.010825652,13024963,1532229.75
899050, 2023/12/18,1010.23,1042.95,1010.01,1042.95,1008.76,34.19,0.033893096,14159790,1650190.25
899050, 2023/12/19,1043.03,1043.89,1018.99,1029.95,1042.95,-13,-0.012464644,12963469,1562068
899050, 2023/12/20,1027.29,1055.87,1027.29,1055.87,1029.95,25.92,0.02516627,14605967,1827865.75
899050, 2023/12/21,1056.55,1082.96,973.2,982.97,1055.87,-72.9,-0.06904259,18523508,2271886.25
899050, 2023/12/22,968.89,994.97,966.75,992.82,982.97,9.85,0.010020652,11259711,1310533.25
899050, 2023/12/25,992.39,1032.93,992.39,1032.93,992.82,40.11,0.040400073,12644077,1536613.5
899050, 2023/12/26,1034,1053.67,1009.36,1047.24,1032.93,14.31,0.013853795,14425077,1819404.88
899050, 2023/12/27,1041.05,1050.76,1020.01,1028.85,1047.24,-18.39,-0.017560445,11950009,1590418.13
899050, 2023/12/28,1026.32,1066,1022.73,1056.46,1028.85,27.61,0.026835788,14077627,1815296
899050, 2023/12/29,1052.19,1083.88,1044.13,1082.68,1056.46,26.22,0.024818734,14296555,1885560.88
899050, 2024/01/02,1081.76,1105.22,1075.95,1105.21,1082.68,22.53,0.020809473,17358682,2249629
899050, 2024/01/03,1099.44,1112.22,1086.58,1100.66,1105.21,-4.55,-0.004116865,14906624,1921928.38
899050, 2024/01/04,1094.84,1107.71,1076.86,1093.61,1100.66,-7.05,-0.006405248,12463607,1680609
899050, 2024/01/05,1097.97,1105.89,1044.42,1049.64,1093.61,-43.97,-0.040206289,13496614,1851837.5
899050, 2024/01/08,1039.62,1060.16,999.77,999.77,1049.64,-49.87,-0.047511528,9677437,1287101.38
899050, 2024/01/09,998.5,1010.24,950.98,968.24,999.77,-31.53,-0.031537254,10352910,1300031.75
899050, 2024/01/10,964.73,989.05,955,978.01,968.24,9.77,0.010090473,7931028,1010315.75
899050, 2024/01/11,975.04,998.9,974.75,993.95,978.01,15.94,0.016298402,7933830,1025481.44
899050, 2024/01/12,989.33,998.08,930.11,930.11,993.95,-63.84,-0.064228583,10999030,1262822.75
899050, 2024/01/15,925.25,934.21,896.17,899.6,930.11,-30.51,-0.032802572,7628045,812152.81
899050, 2024/01/16,902.46,947.39,876.25,947.3,899.6,47.7,0.053023566,11503010,1272962.25
899050, 2024/01/17,934.37,958.6,920.93,920.93,947.3,-26.37,-0.02783701,10023195,1200869.63
899050, 2024/01/18,918.34,943.54,906.61,943.15,920.93,22.22,0.024127784,9950608,1219028.5
899050, 2024/01/19,946.8,975.19,946.19,966.98,943.15,23.83,0.025266395,11174224,1392614.88
899050, 2024/01/22,958.74,962.97,913.31,925.39,966.98,-41.59,-0.043010197,9142179,1140816.75
899050, 2024/01/23,923.4,944.25,921.91,938.41,925.39,13.02,0.014069744,7232789,923608.19
899050, 2024/01/24,942.4,947.4,905.74,932.26,938.41,-6.15,-0.006553639,8566565,1086531.13
899050, 2024/01/25,927.82,953.56,909.03,937.98,932.26,5.72,0.006135627,9422180,1220187.75
899050, 2024/01/26,928.37,943.49,915.39,915.5,937.98,-22.48,-0.023966396,8629776,1133742.13
899050, 2024/01/29,916.82,916.82,855.24,855.24,915.5,-60.26,-0.065821955,8611358,1028977.38
899050, 2024/01/30,852.51,867.85,827.71,840.36,855.24,-14.88,-0.017398625,6795434,798193.88
899050, 2024/01/31,839.66,856.32,834.57,838.85,840.36,-1.51,-0.001796849,7730414,905975.5
899050, 2024/02/01,834.87,840.74,811.63,812.36,838.85,-26.49,-0.031578947,6924040,815500.81
899050, 2024/02/02,818.1,823.77,748.19,773.38,812.36,-38.98,-0.047983653,8029159,882112.19
899050, 2024/02/05,768.09,770.84,709.25,743.74,773.38,-29.64,-0.038325273,7648077,803285.38
899050, 2024/02/06,733.62,814.41,728.39,814.41,743.74,70.67,0.095019765,9298498,993181.88
899050, 2024/02/07,815.37,858.53,809.08,809.7,814.41,-4.71,-0.005783328,10461768,1134741
899050, 2024/02/08,810.56,834.42,783.3,825,809.7,15.3,0.018895887,7732126,776090.94
899050, 2024/02/19,835.76,851.6,830.4,851.6,825,26.6,0.032242424,6877630,768320.63
899050, 2024/02/20,849.09,870.07,841.1,868.93,851.6,17.33,0.02034993,8008322,931474.56
899050, 2024/02/21,860.35,888.38,851.3,872.44,868.93,3.51,0.004039451,8853029,1004277.69
899050, 2024/02/22,872.58,892.01,872.58,881.53,872.44,9.09,0.010419055,7048074,854196.81
899050, 2024/02/23,885.54,888.29,871.19,878.79,881.53,-2.74,-0.003108232,7340743,857123.06
899050, 2024/02/26,876.5,887.73,869.8,874.92,878.79,-3.87,-0.004403782,6881803,851390.75
899050, 2024/02/27,871.12,920.48,866.57,920.48,874.92,45.56,0.052073332,10495490,1298592.75
899050, 2024/02/28,923.93,949.08,890.11,890.11,920.48,-30.37,-0.032993655,11629587,1493430.75
899050, 2024/02/29,886.28,921.31,886.28,920.46,890.11,30.35,0.034096909,8763200,1111379.13
899050, 2024/03/01,922.84,932.8,919.03,926.6,920.46,6.14,0.006670578,8196077,1065778.5
899050, 2024/03/04,929.32,930.75,908.93,917.38,926.6,-9.22,-0.009950356,7055565,922440.31
899050, 2024/03/05,910.43,910.43,883.16,885.37,917.38,-32.01,-0.034892847,6434271,839987.44
899050, 2024/03/06,882.01,904.99,881.56,897.52,885.37,12.15,0.013723076,5756532,779991.81
